duration,service,src_bytes,dst_bytes,hot,num_failed_logins,num_compromised,num_root,num_file_creations,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,xAttack
0,25,231,265,0,0,0,0,0,0,1,17,0,0,0,0,1,0,0.18,101,255,1,0,0.01,0.03,0,0,0,0,normal
0,25,234,1212,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,203,255,1,0,0,0.02,0,0,0,0,normal
0,29,0,0,0,0,0,0,0,0,259,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.09,0,0,1,1,0,0,dos
0,33,0,0,0,0,0,0,0,0,287,15,0,0,1,1,0.05,0.06,0,255,15,0.06,0.07,0,0,0,0,1,1,dos
0,3,0,0,0,0,0,0,0,0,109,6,1,1,0,0,0.06,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,dos
0,15,8,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,1,2,129,1,0,1,0.5,0,0,0,0,probe
0,25,259,1542,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,207,255,1,0,0,0.01,0,0,0,0,normal
8,43,6,0,0,0,0,0,0,0,509,1,0.02,0,0.97,0,0,1,0,255,1,0,1,0,0,0.02,0,0.97,0,probe
0,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,60,9,0.02,1,0.02,0.22,0,0,0.92,0,probe
0,34,0,0,0,0,0,0,0,0,261,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,dos
7158,45,147,105,0,0,0,0,0,0,6,2,0,0,0,0,0.33,0.5,0,255,2,0.01,0.42,0.93,0,0,0,0,0,normal
0,5,14,37,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.69,0,0,0,0,0,0,normal
0,50,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.23,1,0,0,0,0,0,probe
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,15,117,1,0,0.07,0.03,0,0.01,1,0.57,normal
0,36,0,0,0,0,0,0,0,0,274,20,0,0,1,1,0.07,0.06,0,255,20,0.08,0.07,0,0,0,0,1,1,dos
0,15,8,0,0,0,0,0,0,0,1,39,0,0,0,0,1,0,1,1,42,1,0,1,0.29,0,0,0,0,probe
0,12,44,133,0,0,0,0,0,0,77,159,0,0,0,0,1,0,0.03,255,254,1,0.01,0,0,0,0,0,0,normal
0,25,212,2120,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,121,5,1,1,0,0,0.04,0.07,0,255,9,0.04,0.06,0,0,1,1,0,0,dos
0,50,1,0,0,0,0,0,0,0,16,11,0,0,0,0,0.69,0.25,0,255,11,0.04,0.22,1,0,0,0,0,0,probe
0,50,0,0,0,0,0,0,0,0,136,9,1,1,0,0,0.07,0.07,0,255,11,0.04,0.06,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,251,7,1,1,0,0,0.03,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0,dos
0,25,292,313,0,0,0,0,0,0,38,40,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,normal
297,61,258,1904,0,0,6,0,0,0,1,1,0,0,0,0,1,0,0,115,22,0.19,0.05,0.01,0,0.01,0.05,0.02,0.09,normal
0,25,339,1367,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,114,255,1,0,0.01,0.05,0,0,0,0,normal
0,12,46,46,0,0,0,0,0,0,212,212,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,25,235,2698,0,0,0,0,0,1,5,5,0.2,0.2,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0,0,normal
0,45,0,0,0,0,0,0,0,0,365,1,0.1,0,0.9,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,probe
0,11,0,0,0,0,0,0,0,0,225,4,1,1,0,0,0.02,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,dos
0,50,105,105,0,0,0,0,0,0,7,1,0,0,0,0,0.14,0.29,0,255,232,0.91,0.01,0,0,0,0,0,0,normal
30,61,205,3978,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,63,3,0.05,0.32,0.02,0,0.02,0.33,0,0,normal
16533,45,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.63,1,0,0,0,1,1,probe
0,25,291,709,0,0,0,0,0,0,36,36,0,0,0,0,1,0,0,36,255,1,0,0.03,0.05,0,0,0,0,normal
0,20,4539,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,205,96,0.47,0.03,0.47,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,146,11,1,1,0,0,0.08,0.05,0,255,2,0.01,0.08,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,252,7,1,1,0,0,0.03,0.06,0,255,14,0.05,0.08,0,0,1,1,0,0,dos
0,15,8,0,0,0,0,0,0,0,1,39,0,0,0,0,1,0,1,1,151,1,0,1,0.5,0,0,0,0,probe
0,15,8,0,0,0,0,0,0,0,1,41,0,0,0,0,1,0,1,1,62,1,0,1,0.52,0,0,0,0,probe
0,33,0,0,0,0,0,0,0,0,148,19,1,1,0,0,0.13,0.05,0,255,4,0.02,0.07,0,0,1,1,0,0,dos
0,25,205,1931,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,21,255,1,0,0.05,0.01,0,0,0,0,normal
0,25,430,10389,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
21967,50,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,probe
0,60,0,0,0,0,0,0,0,0,200,8,1,1,0,0,0.04,0.06,0,255,15,0.06,0.05,0,0,1,1,0,0,dos
0,25,251,272,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,0,0,normal
0,67,0,0,0,0,0,0,0,0,246,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,dos
0,29,0,0,0,0,0,0,0,0,195,1,1,1,0,0,0.01,0.06,0,255,1,0,0.05,0,0,1,1,0,0,dos
0,16,520,0,0,0,0,0,0,0,486,486,0,0,0,0,1,0,0,141,141,1,0,1,0,0,0,0,0,dos
0,15,8,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,1,1,101,1,0,1,0.5,0,0,0,0,probe
0,25,272,11744,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,normal
0,50,0,0,0,0,0,0,0,0,65,11,1,1,0,0,0.17,0.09,0,255,11,0.04,0.07,0,0,1,1,0,0,dos
1,50,0,0,0,0,0,0,0,0,69,2,0,0,1,1,0.03,0.54,0,239,2,0.01,0.16,0.29,0,0.01,0,0.49,1,probe
0,50,0,0,0,0,0,0,0,0,74,14,1,1,0,0,0.19,0.05,0,255,13,0.05,0.08,0,0,1,1,0,0,dos
0,15,18,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,123,1,0,1,1,0,0,0,0,probe
2,55,1299,329,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,18,17,0.94,0.11,0.06,0,0,0,0,0,normal
31809,50,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.82,1,0,0,0,1,1,probe
0,25,218,670,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,55,1504,332,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,119,104,0.63,0.04,0.01,0.02,0,0,0,0,normal
0,25,284,2358,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.16,6,255,1,0,0.17,0.02,0,0,0,0,normal
0,12,45,137,0,0,0,0,0,0,75,155,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
1228,45,147,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.65,0.91,0,0,0,0,0,normal
0,37,0,0,0,0,0,0,0,0,84,16,1,1,0,0,0.19,0.07,0,255,16,0.06,0.05,0,0,1,1,0,0,dos
0,12,44,128,0,0,0,0,0,0,65,145,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,31,0,0,0,0,0,0,0,0,100,14,1,1,0,0,0.14,0.07,0,255,14,0.05,0.06,0,0,1,1,0,0,dos
0,66,71,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.33,0,255,1,0,0.01,0,0,0,0,0,0,normal
0,12,45,98,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,72,89,0.75,0.03,0.75,0.02,0.01,0,0.19,0,normal
0,25,232,2012,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,73,255,1,0,0.01,0.03,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,67,20,1,1,0,0,0.3,0.06,0,149,40,0.27,0.03,0.01,0,0.99,1,0,0,dos
0,25,304,3222,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,227,0.89,0.02,0,0,0,0,0,0,normal
0,25,228,31614,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,254,255,1,0,0,0.01,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,102,2,0,0,1,1,0.02,0.07,0,255,22,0.09,0.07,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,28,22,1,1,0,0,0.79,0.07,0,255,22,0.09,0.06,0,0,1,1,0,0,dos
0,64,0,0,0,0,0,0,0,0,226,4,1,1,0,0,0.02,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,288,10,1,1,0,0,0.03,0.06,0,255,4,0.02,0.08,0,0,1,1,0,0,dos
10,50,105,146,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,14,12,0.86,0.21,0.21,0,0,0,0,0,normal
0,6,0,0,0,0,0,0,0,0,271,6,1,1,0,0,0.02,0.05,0,255,6,0.02,0.05,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,137,1,1,1,0,0,0.01,0.06,0,255,6,0.02,0.06,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,78,1,1,1,0,0,0.01,0.08,0,255,14,0.05,0.07,0,0,1,1,0,0,dos
0,70,0,0,0,0,0,0,0,0,257,2,1,1,0,0,0.01,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,dos
0,25,249,2093,0,0,0,0,0,0,1,18,0,0,0,0,1,0,0.11,14,255,1,0,0.07,0.04,0,0,0,0,normal
0,25,317,856,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,220,255,1,0,0,0.02,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,109,7,0,0,1,1,0.06,0.08,0,255,7,0.03,0.08,0,0,0,0,1,1,dos
0,25,326,420,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0.3,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,127,19,1,1,0,0,0.15,0.05,0,255,19,0.07,0.05,0,0,1,1,0,0,dos
0,58,0,0,0,0,0,0,0,0,134,5,1,1,0,0,0.04,0.06,0,255,5,0.02,0.06,0,0,1,1,0,0,dos
0,25,224,1783,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,255,1,0,0.05,0.05,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,8,231,1,0,0.12,0.09,0,0,1,0.67,normal
0,30,0,0,0,0,0,0,0,0,241,10,1,1,0,0,0.04,0.06,0,255,10,0.04,0.06,0,0,1,1,0,0,dos
26768,50,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.74,1,0,0,0,1,1,probe
0,25,415,704,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,200,1,0,0.95,0.96,0,0.96,1,0,0,probe
0,25,196,251,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,20,255,1,0,0.05,0.03,0,0,0,0,normal
9,55,1686,488,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,45,0.18,0.02,0,0,0.74,0,0,0,normal
0,50,105,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40,4,0.1,0.05,0.03,0,0,0,0,0,normal
0,25,267,3403,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,24,255,1,0,0.04,0.04,0,0.01,0,0,normal
0,50,28,0,0,0,0,0,0,0,97,95,0.01,0,0.01,0,0.98,0.03,0,255,95,0.37,0.02,0.37,0,0,0,0.47,0,dos
3779,45,145,105,0,0,0,0,0,0,11,1,0,0,0,0,0.09,0.18,0,255,3,0.01,0.58,0.85,0,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,1,1,139,1,0,1,0.5,0,0,0,0,probe
0,25,372,12818,0,0,0,0,0,0,6,7,0.17,0.14,0,0,1,0,0.29,136,255,1,0,0.01,0.03,0.01,0,0,0,normal
0,55,1009,327,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,192,166,0.67,0.03,0.01,0.01,0,0,0,0,normal
0,18,0,0,0,0,0,0,0,0,144,14,1,1,0,0,0.1,0.06,0,255,17,0.07,0.07,0,0,1,1,0,0,dos
0,11,0,0,0,0,0,0,0,0,268,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,dos
0,25,347,4960,0,0,0,0,0,0,12,26,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,278,4,1,1,0,0,0.01,0.06,0,255,3,0.01,0.08,0,0,1,1,0,0,dos
0,45,516,4,0,0,0,0,0,0,337,337,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,250,5,1,1,0,0,0.02,0.06,0,255,10,0.04,0.08,0,0,1,1,0,0,dos
5682,45,147,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.68,0.98,0,0,0,0,0,normal
0,25,293,2325,0,0,0,0,0,0,10,11,0,0,0,0,1,0,0.18,239,255,1,0,0,0.01,0,0,0,0,normal
39438,56,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.5,1,0,0,0,1,1,probe
0,70,0,0,0,0,0,0,0,0,254,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,dos
0,16,1032,0,0,0,0,0,0,0,509,508,0,0,0,0,1,0,0,255,178,0.7,0.16,0.7,0,0,0,0,0,dos
1,20,6,54,0,0,0,0,0,0,6,1,0,0,0.33,0,0.17,1,0,111,1,0.01,0.08,0.01,0,0,0,0.02,0,probe
0,36,0,0,0,0,0,0,0,0,261,16,1,1,0,0,0.06,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0,dos
0,25,289,2920,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,25,255,1,0,0.04,0.05,0.04,0,0,0,normal
0,25,219,6912,0,0,0,0,0,0,36,36,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,12,44,131,0,0,0,0,0,0,151,231,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,16,1032,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,154,0.6,0.17,0.6,0,0,0,0,0,dos
0,12,43,43,0,0,0,0,0,0,146,225,0,0,0,0,1,0,0.01,255,211,0.83,0.01,0.01,0,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,242,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,dos
2,55,2526,372,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,117,0.46,0.02,0,0,0,0.01,0,0,normal
0,25,237,302,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,8,255,1,0,0.12,0.07,0,0,0,0,normal
0,16,520,0,0,0,0,0,0,0,367,367,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,dos
0,45,0,0,0,0,0,0,0,0,250,20,1,1,0,0,0.08,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,dos
0,25,244,6068,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
1,50,0,0,0,0,0,0,0,0,25,2,0,0,1,1,0.08,0.52,0,195,2,0.01,0.08,0.13,0,0.01,0,0.38,1,probe
0,25,267,23875,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0.17,211,247,1,0,0,0.04,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,220,1,1,1,0,0,0,0.07,0,255,1,0,0.07,0,0,1,1,0,0,dos
0,61,0,0,0,0,0,0,0,0,61,15,1,1,0,0,0.25,0.07,0,223,57,0.26,0.02,0.01,0,0.99,0.96,0,0,dos
0,35,0,0,0,0,0,0,0,0,138,15,1,1,0,0,0.11,0.07,0,255,15,0.06,0.06,0,0,1,1,0,0,dos
0,25,248,4196,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.6,132,255,1,0,0.01,0.04,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,1,2,0,0,1,0.5,1,0,1,1,255,1,0,1,0.25,0,0,1,0.95,normal
0,25,216,292,0,0,0,0,0,0,10,30,0,0,0,0,1,0,0.17,59,255,1,0,0.02,0.01,0.02,0.01,0,0,normal
0,25,175,488,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,22,255,1,0,0.05,0.04,0,0,0,0,normal
12,20,7045,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,46,1,0,1,0.04,0,0.02,0,0,r2l
0,35,0,0,0,0,0,0,0,0,144,20,1,1,0,0,0.14,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,dos
0,15,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,91,1,0,1,0.49,0,0,0,0,normal
2708,45,146,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.62,0.95,0,0,0,0,0,normal
0,25,256,397,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,78,255,1,0,0.01,0.02,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,107,10,1,1,0,0,0.09,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,dos
2,55,1243,366,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,163,115,0.71,0.02,0.01,0,0,0,0,0,normal
1,55,2850,329,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,23,22,0.96,0.09,0.04,0,0,0,0,0,normal
3,55,204921,380,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,71,189,0.8,0.06,0.01,0.01,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,133,5,1,1,0,0,0.04,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,dos
0,25,308,3222,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,237,0.93,0.01,0,0,0,0,0,0,normal
0,12,46,46,0,0,0,0,0,0,151,151,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,17,0,0,0,0,0,0,0,0,116,19,0,0,1,1,0.16,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,dos
0,22,0,0,0,0,0,0,0,0,149,25,1,1,0,0,0.17,0.05,0,255,10,0.04,0.05,0,0,1,1,0,0,dos
0,25,202,297,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,45,255,1,0,0.02,0.05,0,0,0,0,normal
0,61,0,0,0,0,0,0,0,0,22,2,1,1,0,0,0.09,0.09,0,44,6,0.09,0.07,0.07,0.33,0.95,0.33,0,0,dos
0,25,336,0,0,0,0,0,0,0,5,5,0.4,0.4,0,0,1,0,0,137,255,1,0,0.01,0.04,0.01,0.01,0.12,0.08,normal
0,25,0,0,0,0,0,0,0,0,1,2,0,0,1,0.5,1,0,1,8,255,1,0,0.12,0.13,0,0,1,0.99,normal
0,31,0,0,0,0,0,0,0,0,148,12,1,1,0,0,0.08,0.05,0,255,1,0,0.07,0,0,1,1,0,0,dos
0,20,6932,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,150,59,0.27,0.05,0.22,0.03,0,0,0.01,0,normal
0,7,0,0,0,0,0,0,0,0,115,3,1,1,0,0,0.03,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0,dos
0,55,1025,333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9,200,0.89,0.22,0.11,0.01,0,0,0,0,normal
0,19,0,0,0,0,0,0,0,0,228,7,1,1,0,0,0.03,0.07,0,255,7,0.03,0.08,0,0,1,1,0,0,dos
0,25,290,863,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,248,1,0,0.12,0.03,0,0,0,0,normal
0,25,180,175,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,255,1,0,0.04,0.06,0,0,0,0,normal
0,12,44,44,0,0,0,0,0,0,111,111,0,0,0,0,1,0,0,255,245,0.96,0.01,0.01,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,100,7,0,0,1,1,0.07,0.07,0,255,7,0.03,0.06,0,0,0,0,1,1,dos
27,20,1473,4152,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,110,25,0.23,0.05,0.01,0,0,0,0.03,0.04,normal
13564,1,3089,9102,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,129,16,0.12,0.02,0.01,0,0,0,0.09,0.69,normal
0,48,0,0,0,0,0,0,0,0,232,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,dos
0,55,1682,328,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,207,1,0,0.04,0.01,0,0,0,0,normal
0,12,43,76,0,0,0,0,0,0,295,295,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,55,11600,1431,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,196,178,0.69,0.02,0.01,0.01,0,0,0,0,normal
0,25,198,3487,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,43,255,1,0,0.02,0.06,0,0,0,0,normal
0,25,296,14299,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,23,255,1,0,0.04,0.04,0,0,0,0,normal
8359,45,145,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.62,0.93,0,0,0,0,0,normal
0,25,179,273545,0,0,0,0,0,0,2,1,0.5,1,0,0,0.5,1,0,255,218,0.85,0.04,0,0,0.02,0.01,0,0,normal
0,20,151,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,77,0.82,0.18,0.82,0.03,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,221,20,1,1,0,0,0.09,0.05,0,255,20,0.08,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,500,1,0.06,0,0.93,1,0,1,0,255,1,0,1,0,0,0.08,0,0.91,1,probe
0,30,0,0,0,0,0,0,0,0,225,11,1,1,0,0,0.05,0.07,0,255,5,0.02,0.09,0,0,1,1,0,0,dos
0,25,199,30328,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,25,253,745,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,114,255,1,0,0.01,0.01,0,0,0,0,normal
0,25,54540,8314,2,0,1,0,0,0,5,5,0,0,0.6,0.6,1,0,0,255,255,1,0,0,0,0,0,0.04,0.04,dos
0,55,1323,332,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,209,151,0.62,0.02,0,0.01,0,0,0,0,normal
0,25,252,913,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,123,255,1,0,0.01,0.02,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,44,0,0,0,0,1,0,1,4,212,1,0,1,0.25,0,0,0,0,probe
0,25,321,22780,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,normal
0,12,91,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,135,97,0.72,0.01,0.72,0,0,0,0,0,normal
0,25,243,821,0,0,0,0,0,0,15,19,0,0,0,0,1,0,0.11,107,255,1,0,0.01,0.01,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,1,17,1,0,1,0.53,0,0,0,0,probe
0,25,167,3370,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,35,255,1,0,0.03,0.05,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,221,11,0,0,1,1,0.05,0.07,0,255,11,0.04,0.08,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,261,8,1,1,0,0,0.03,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,dos
0,3,0,0,0,0,0,0,0,0,252,21,1,1,0,0,0.08,0.05,0,255,21,0.08,0.05,0,0,1,1,0,0,dos
0,25,208,885,0,0,0,0,0,0,11,15,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0.01,0.01,0,0,normal
0,25,247,365,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,107,6,1,1,0,0,0.06,0.07,0,160,15,0.09,0.1,0.01,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,298,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.06,0,0,1,1,0,0,dos
0,33,0,0,0,0,0,0,0,0,269,24,1,1,0,0,0.09,0.05,0,255,24,0.09,0.05,0,0,1,1,0,0,dos
0,12,44,126,0,0,0,0,0,0,122,122,0,0,0,0,1,0,0,210,177,0.84,0.01,0,0,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,1,37,1,0,1,0.51,0,0,0,0,probe
10,48,2326,231052,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,47,0,0,0,0,1,0,1,2,240,1,0,1,0.5,0,0,0,0,probe
0,29,0,0,0,0,0,0,0,0,223,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.07,0,0,0,0,1,1,dos
0,34,0,0,0,0,0,0,0,0,220,11,0,0,1,1,0.05,0.06,0,255,11,0.04,0.08,0,0,0,0,1,1,dos
0,55,667,332,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,122,104,0.43,0.05,0.01,0.02,0.01,0.01,0.01,0,normal
0,50,28,0,0,0,0,0,0,0,59,59,0,0,0,0,1,0,0,255,159,0.62,0.38,0.62,0,0.09,0,0.29,0,dos
0,61,0,0,0,0,0,0,0,0,99,25,1,1,0,0,0.25,0.05,0,255,1,0,0.05,0,0,1,1,0,0,dos
6381,1,863,9618,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,22,5,0.23,0.14,0.05,0,0,0,0.23,1,normal
0,16,520,0,0,0,0,0,0,0,212,212,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,dos
